EcritureID;Scenario;Annee;Mois;Date;CodeEntite;Entite;Site;CodeProduit;Produit;Canal;Compte;LibelleCompte;PosteP&L;Quantite;PrixUnitaire_EUR;Montant_kEUR;Client;CentreCout
EC00000274;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2726.00;1.05;2.86;Intermarché;
EC00000275;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3142.00;1.05;3.30;Cora;
EC00000276;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2475.00;1.05;2.60;Cora;
EC00000277;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2378.00;1.05;2.50;Intermarché;
EC00000278;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;895.00;1.05;0.94;Auchan;
EC00000279;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1010.00;1.05;1.06;Système U;
EC00000280;Budget;2026;1;2026-01-28;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1528.00;1.05;1.60;Monoprix;
EC00000281;Budget;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1550.00;1.05;1.63;Système U;
EC00000282;Budget;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1965.00;1.05;2.06;Cora;
EC00000283;Budget;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2151.00;1.05;2.26;Auchan;
EC00000284;Budget;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1432.00;1.05;1.50;Monoprix;
EC00000285;Budget;2026;1;2026-01-11;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;673.00;1.05;0.71;Leclerc;
EC00000286;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2219.00;1.05;2.33;Auchan;
EC00000287;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;744.00;1.05;0.78;Monoprix;
EC00000288;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1068.00;1.05;1.12;Carrefour;
EC00000289;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2198.00;1.05;2.31;Intermarché;
EC00000290;Budget;2026;1;2026-01-13;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1778.00;1.05;1.87;Géant Casino;
EC00000291;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2310.00;1.05;2.43;Carrefour;
EC00000292;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2103.00;1.05;2.21;Géant Casino;
EC00000293;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;731.00;1.05;0.77;Intermarché;
EC00000294;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;860.00;1.05;0.90;Système U;
EC00000295;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3517.00;1.05;3.69;Cora;
EC00000296;Budget;2026;1;2026-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;265.00;1.06;0.28;Auchan;
EC00000297;Budget;2026;1;2026-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2903.00;1.05;3.05;Monoprix;
EC00000298;Budget;2026;1;2026-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2688.00;1.05;2.82;Carrefour;
EC00000299;Budget;2026;1;2026-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1665.00;1.05;1.75;Cora;
EC00000300;Budget;2026;1;2026-01-02;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1746.00;1.05;1.83;Système U;
EC00000301;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1314.00;1.05;1.38;Cora;
EC00000302;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2552.00;1.05;2.68;Leclerc;
EC00000303;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;422.00;1.04;0.44;Géant Casino;
EC00000304;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2173.00;1.05;2.28;Casino;
EC00000305;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;723.00;1.05;0.76;Intermarché;
EC00000306;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1127.00;1.05;1.18;Auchan;
EC00000307;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1766.00;1.05;1.86;Monoprix;
EC00000308;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;4947.00;1.05;5.20;Intermarché;
EC00000309;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1116.00;1.05;1.17;Carrefour;
EC00000310;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;926.00;1.05;0.97;Casino;
EC00000311;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;729.00;1.06;0.77;Carrefour;
EC00000312;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1714.00;1.05;1.80;Monoprix;
EC00000313;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1214.00;1.05;1.27;Intermarché;
EC00000314;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3187.00;1.05;3.35;Casino;
EC00000315;Budget;2026;1;2026-01-16;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;860.00;1.05;0.90;Leclerc;
EC00000316;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2266.00;1.05;2.38;Leclerc;
EC00000317;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2184.00;1.05;2.29;Casino;
EC00000318;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1772.00;1.05;1.86;Auchan;
EC00000319;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;579.00;1.05;0.61;Intermarché;
EC00000320;Budget;2026;1;2026-01-23;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;840.00;1.05;0.88;Monoprix;
EC00000321;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;808.00;1.05;0.85;Auchan;
EC00000322;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1889.00;1.05;1.98;Casino;
EC00000323;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1969.00;1.05;2.07;Cora;
EC00000324;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1009.00;1.05;1.06;Système U;
EC00000325;Budget;2026;1;2026-01-20;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1813.00;1.05;1.90;Monoprix;
EC00000326;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3056.00;1.05;3.21;Géant Casino;
EC00000327;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;568.00;1.06;0.60;Monoprix;
EC00000328;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1760.00;1.05;1.85;Auchan;
EC00000329;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;519.00;1.06;0.55;Intermarché;
EC00000330;Budget;2026;1;2026-01-10;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1573.00;1.04;1.64;Casino;
EC00000331;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2699.00;1.05;2.83;Intermarché;
EC00000332;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2055.00;1.05;2.16;Auchan;
EC00000333;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1951.00;1.05;2.05;Système U;
EC00000334;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1345.00;1.05;1.41;Casino;
EC00000335;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1768.00;1.05;1.86;Monoprix;
EC00000336;Budget;2026;1;2026-01-03;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2969.00;1.05;3.12;Intermarché;
EC00000337;Budget;2026;1;2026-01-03;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;952.00;1.05;1.00;Casino;
EC00000338;Budget;2026;1;2026-01-03;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;967.00;1.05;1.02;Carrefour;
EC00000339;Budget;2026;1;2026-01-03;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;934.00;1.05;0.98;Cora;
EC00000340;Budget;2026;1;2026-01-03;BU01;Céréales & Meunerie;Roubaix;P102;Farine T65 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3341.00;1.05;3.50;Monoprix;
EC00000341;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1697.00;1.40;2.38;Intermarché;
EC00000342;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;908.00;1.40;1.27;Carrefour;
EC00000343;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1138.00;1.40;1.59;Système U;
EC00000344;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2481.00;1.40;3.47;Monoprix;
EC00000345;Budget;2026;1;2026-01-27;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;560.00;1.41;0.79;Casino;
EC00000346;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;447.00;1.41;0.63;Géant Casino;
EC00000347;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1458.00;1.40;2.04;Monoprix;
EC00000348;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1870.00;1.40;2.62;Casino;
EC00000349;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2043.00;1.40;2.86;Carrefour;
EC00000350;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1624.00;1.40;2.27;Auchan;
EC00000351;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;700.00;1.40;0.98;Géant Casino;
EC00000352;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2198.00;1.40;3.08;Casino;
EC00000353;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;216.00;1.39;0.30;Cora;
EC00000354;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1663.00;1.40;2.33;Intermarché;
EC00000355;Budget;2026;1;2026-01-15;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;995.00;1.40;1.39;Leclerc;
EC00000356;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;542.00;1.40;0.76;Cora;
EC00000357;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;528.00;1.40;0.74;Système U;
EC00000358;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1512.00;1.40;2.12;Casino;
EC00000359;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1450.00;1.40;2.03;Leclerc;
EC00000360;Budget;2026;1;2026-01-22;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1467.00;1.40;2.05;Carrefour;
EC00000361;Budget;2026;1;2026-01-12;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;973.00;1.40;1.36;Cora;
EC00000362;Budget;2026;1;2026-01-12;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2930.00;1.40;4.10;Casino;
EC00000363;Budget;2026;1;2026-01-12;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2984.00;1.40;4.18;Leclerc;
EC00000364;Budget;2026;1;2026-01-12;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;157.00;1.40;0.22;Carrefour;
EC00000365;Budget;2026;1;2026-01-12;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;487.00;1.40;0.68;Géant Casino;
EC00000366;Budget;2026;1;2026-01-04;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1284.00;1.40;1.80;Monoprix;
EC00000367;Budget;2026;1;2026-01-04;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1995.00;1.40;2.79;Carrefour;
EC00000368;Budget;2026;1;2026-01-04;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1123.00;1.40;1.57;Intermarché;
EC00000369;Budget;2026;1;2026-01-04;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1011.00;1.40;1.42;Système U;
EC00000370;Budget;2026;1;2026-01-04;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;295.00;1.39;0.41;Auchan;
EC00000371;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;543.00;1.40;0.76;Monoprix;
EC00000372;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;164.00;1.40;0.23;Géant Casino;
EC00000373;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1011.00;1.40;1.42;Casino;
EC00000374;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1574.00;1.40;2.20;Intermarché;
EC00000375;Budget;2026;1;2026-01-21;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2468.00;1.40;3.45;Cora;
EC00000376;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;352.00;1.39;0.49;Casino;
EC00000377;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;556.00;1.40;0.78;Cora;
EC00000378;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1735.00;1.40;2.43;Système U;
EC00000379;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2647.00;1.40;3.71;Auchan;
EC00000380;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;751.00;1.40;1.05;Géant Casino;
EC00000381;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1706.00;1.40;2.39;Intermarché;
EC00000382;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;3325.00;1.40;4.66;Système U;
EC00000383;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1114.00;1.40;1.56;Géant Casino;
EC00000384;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;76.00;1.45;0.11;Casino;
EC00000385;Budget;2026;1;2026-01-07;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;818.00;1.39;1.14;Monoprix;
EC00000386;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;476.00;1.41;0.67;Monoprix;
EC00000387;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2121.00;1.40;2.97;Auchan;
EC00000388;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1541.00;1.40;2.16;Intermarché;
EC00000389;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;627.00;1.40;0.88;Géant Casino;
EC00000390;Budget;2026;1;2026-01-25;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1043.00;1.39;1.45;Cora;
EC00000391;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;935.00;1.40;1.31;Intermarché;
EC00000392;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;975.00;1.41;1.37;Cora;
EC00000393;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;1514.00;1.40;2.12;Carrefour;
EC00000394;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;635.00;1.40;0.89;Monoprix;
EC00000395;Budget;2026;1;2026-01-09;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;706000;Prestations de services;Chiffre d'affaires;2589.00;1.40;3.62;Leclerc;
EC00000396;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1825.00;1.40;2.56;Intermarché;
EC00000397;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2230.00;1.40;3.12;Système U;
EC00000398;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1011.00;1.40;1.42;Auchan;
EC00000399;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1008.00;1.40;1.41;Monoprix;
EC00000400;Budget;2026;1;2026-01-26;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;445.00;1.39;0.62;Géant Casino;
EC00000401;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1505.00;1.40;2.11;Auchan;
EC00000402;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;2502.00;1.40;3.50;Système U;
EC00000403;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;883.00;1.40;1.24;Casino;
EC00000404;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;772.00;1.40;1.08;Carrefour;
EC00000405;Budget;2026;1;2026-01-05;BU01;Céréales & Meunerie;Roubaix;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1612.00;1.40;2.25;Leclerc;
EC00000406;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1145.00;1.40;1.60;Carrefour;
EC00000407;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1824.00;1.40;2.55;Cora;
EC00000408;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1456.00;1.40;2.04;Casino;
EC00000409;Budget;2026;1;2026-01-19;BU01;Céréales & Meunerie;Reims;P103;Semoule fine 1kg;GMS;701000;Ventes produits finis;Chiffre d'affaires;1839.00;1.40;2.57;Leclerc;
